year,cable_id,ocean_route,operator_type,rfs_year,age_years,fiber_pairs,length_km,n_landing_countries,chokepoint,design_capacity_tbps,lit_capacity_tbps,utilization_pct,protected_burial,design_life_years,route_redundancy,is_low_redundancy,vulnerability_index,fault_cause,fault_this_year,fault_next_year,next_observed_year,has_consecutive_next_year,label_temporally_valid,exclusion_reason,capacity_headroom_tbps,lit_to_design_ratio,lit_capacity_change_yoy,utilization_change_yoy,route_redundancy_change_yoy,fault_previous_year,fault_count_prior_3_calendar_years,years_since_previous_fault
2022,CAB0373,Intra-Asia,carrier,2016,6,14,3300.0,6,None,472.0,274.5,81.9,1,25,70,0,9.5,equipment,1,1.0,2023.0,True,True,,197.5,0.5815677966101694,20.099999999999994,8.600000000000009,1.0,0.0,1,3.0
2023,CAB0373,Intra-Asia,carrier,2016,7,14,3300.0,6,None,472.0,320.9,49.4,1,25,70,0,11.1,fishing_anchor,1,0.0,2024.0,True,True,,151.10000000000002,0.6798728813559322,46.39999999999998,-32.50000000000001,0.0,1.0,1,1.0
2024,CAB0373,Intra-Asia,carrier,2016,8,14,3300.0,6,None,472.0,369.1,100.0,1,25,75,0,12.7,none,0,0.0,2025.0,True,True,,102.89999999999998,0.7819915254237289,48.200000000000045,50.6,5.0,1.0,2,1.0
2025,CAB0373,Intra-Asia,carrier,2016,9,14,3300.0,6,None,472.0,340.3,84.3,1,25,77,0,14.3,none,0,1.0,2026.0,True,True,,131.7,0.7209745762711864,-28.80000000000001,-15.700000000000003,2.0,0.0,2,2.0
2017,CAB0374,Africa-Coastal,consortium,2017,0,20,4988.0,6,None,702.9,159.6,39.2,0,25,40,0,15.9,none,0,0.0,2018.0,True,True,,543.3,0.22705932565087494,,,,,0,
2018,CAB0374,Africa-Coastal,consortium,2017,1,20,4988.0,6,None,702.9,223.0,60.0,0,25,40,0,17.5,none,0,0.0,2019.0,True,True,,479.9,0.3172570778204581,63.400000000000006,20.799999999999997,0.0,0.0,0,
2019,CAB0374,Africa-Coastal,consortium,2017,2,20,4988.0,6,None,702.9,241.8,55.4,0,25,42,0,19.0,none,0,0.0,2020.0,True,True,,461.09999999999997,0.34400341442594967,18.80000000000001,-4.600000000000001,2.0,0.0,0,
2020,CAB0374,Africa-Coastal,consortium,2017,3,20,4988.0,6,None,702.9,281.7,38.0,0,25,43,0,20.6,none,0,0.0,2021.0,True,True,,421.2,0.4007682458386684,39.89999999999998,-17.4,1.0,0.0,0,
2021,CAB0374,Africa-Coastal,consortium,2017,4,20,4988.0,6,None,702.9,337.2,15.9,0,25,44,0,22.2,none,0,0.0,2022.0,True,True,,365.7,0.47972684592402903,55.5,-22.1,1.0,0.0,0,
2022,CAB0374,Africa-Coastal,consortium,2017,5,20,4988.0,6,None,702.9,377.8,39.2,0,25,45,0,23.8,none,0,0.0,2023.0,True,True,,325.09999999999997,0.5374875515720586,40.60000000000002,23.300000000000004,1.0,0.0,0,
2023,CAB0374,Africa-Coastal,consortium,2017,6,20,4988.0,6,None,702.9,411.2,31.6,0,25,47,0,25.4,none,0,0.0,2024.0,True,True,,291.7,0.5850049793711766,33.39999999999998,-7.600000000000001,2.0,0.0,0,
2024,CAB0374,Africa-Coastal,consortium,2017,7,20,4988.0,6,None,702.9,496.9,92.1,0,25,49,0,27.0,none,0,0.0,2025.0,True,True,,206.0,0.7069284393228055,85.69999999999999,60.49999999999999,2.0,0.0,0,
2025,CAB0374,Africa-Coastal,consortium,2017,8,20,4988.0,6,None,702.9,526.3,41.0,0,25,52,0,28.6,none,0,0.0,2026.0,True,True,,176.60000000000002,0.7487551572058614,29.399999999999977,-51.099999999999994,3.0,0.0,0,
2025,CAB0375,Intra-Asia,consortium,2025,0,48,6556.0,10,Taiwan-Strait,2235.4,587.4,2.9,0,25,77,0,43.7,none,0,0.0,2026.0,True,True,,1648.0,0.26277176344278425,,,,,0,
2015,CAB0376,Intra-Europe,carrier,1999,16,2,579.0,4,None,18.9,18.9,68.4,0,25,41,0,41.3,none,0,0.0,2016.0,True,True,,0.0,1.0,,,,,0,
2016,CAB0376,Intra-Europe,carrier,1999,17,2,579.0,4,None,18.9,18.9,100.0,0,25,42,0,42.9,none,0,0.0,2017.0,True,True,,0.0,1.0,0.0,31.599999999999994,1.0,0.0,0,
2017,CAB0376,Intra-Europe,carrier,1999,18,2,579.0,4,None,18.9,18.9,59.6,0,25,44,0,44.4,none,0,1.0,2018.0,True,True,,0.0,1.0,0.0,-40.4,2.0,0.0,0,
2018,CAB0376,Intra-Europe,carrier,1999,19,2,579.0,4,None,18.9,18.9,79.9,0,25,45,0,46.0,fishing_anchor,1,0.0,2019.0,True,True,,0.0,1.0,0.0,20.300000000000004,1.0,0.0,0,
2019,CAB0376,Intra-Europe,carrier,1999,20,2,579.0,4,None,18.9,18.9,79.6,0,25,47,0,47.6,none,0,0.0,2020.0,True,True,,0.0,1.0,0.0,-0.30000000000001137,2.0,1.0,1,1.0
2020,CAB0376,Intra-Europe,carrier,1999,21,2,579.0,4,None,18.9,18.9,100.0,0,25,49,0,49.2,none,0,0.0,2021.0,True,True,,0.0,1.0,0.0,20.400000000000006,2.0,0.0,1,2.0
2021,CAB0376,Intra-Europe,carrier,1999,22,2,579.0,4,None,18.9,18.9,100.0,0,25,49,0,50.8,none,0,0.0,2022.0,True,True,,0.0,1.0,0.0,0.0,0.0,0.0,1,3.0
2022,CAB0376,Intra-Europe,carrier,1999,23,2,579.0,4,None,18.9,18.9,100.0,0,25,52,0,52.4,none,0,0.0,2023.0,True,True,,0.0,1.0,0.0,0.0,3.0,0.0,0,4.0
2023,CAB0376,Intra-Europe,carrier,1999,24,2,579.0,4,None,18.9,18.9,100.0,0,25,53,0,54.0,none,0,0.0,2024.0,True,True,,0.0,1.0,0.0,0.0,1.0,0.0,0,5.0
2024,CAB0376,Intra-Europe,carrier,1999,25,2,579.0,4,None,18.9,18.9,92.0,0,25,53,0,55.6,none,0,0.0,2025.0,True,True,,0.0,1.0,0.0,-8.0,0.0,0.0,0,6.0
2025,CAB0376,Intra-Europe,carrier,1999,26,2,579.0,4,None,18.9,18.9,93.2,0,25,58,0,57.1,none,0,0.0,2026.0,True,True,,0.0,1.0,0.0,1.2000000000000028,5.0,0.0,0,7.0
2015,CAB0377,EMEA-Asia,consortium,2014,1,4,10438.0,3,None,123.4,35.0,65.1,1,25,27,1,21.4,none,0,0.0,2016.0,True,True,,88.4,0.28363047001620745,,,,,0,
2016,CAB0377,EMEA-Asia,consortium,2014,2,4,10438.0,3,None,123.4,46.6,10.5,1,25,29,1,23.0,none,0,0.0,2017.0,True,True,,76.80000000000001,0.37763371150729336,11.600000000000001,-54.599999999999994,2.0,0.0,0,
2017,CAB0377,EMEA-Asia,consortium,2014,3,4,10438.0,3,None,123.4,48.1,55.4,1,25,32,1,24.6,none,0,0.0,2018.0,True,True,,75.30000000000001,0.3897893030794165,1.5,44.9,3.0,0.0,0,
2018,CAB0377,EMEA-Asia,consortium,2014,4,4,10438.0,3,None,123.4,54.8,47.6,1,25,34,1,26.2,none,0,0.0,2019.0,True,True,,68.60000000000001,0.44408427876823336,6.699999999999996,-7.799999999999997,2.0,0.0,0,
2019,CAB0377,EMEA-Asia,consortium,2014,5,4,10438.0,3,None,123.4,62.5,42.4,1,25,37,1,27.8,none,0,0.0,2020.0,True,True,,60.900000000000006,0.506482982171799,7.700000000000003,-5.200000000000003,3.0,0.0,0,
2020,CAB0377,EMEA-Asia,consortium,2014,6,4,10438.0,3,None,123.4,75.2,25.6,1,25,40,0,9.5,none,0,0.0,2021.0,True,True,,48.2,0.6094003241491086,12.700000000000003,-16.799999999999997,3.0,0.0,0,
2021,CAB0377,EMEA-Asia,consortium,2014,7,4,10438.0,3,None,123.4,69.2,59.1,1,25,44,0,11.1,none,0,0.0,2022.0,True,True,,54.2,0.5607779578606159,-6.0,33.5,4.0,0.0,0,
2022,CAB0377,EMEA-Asia,consortium,2014,8,4,10438.0,3,None,123.4,92.3,70.6,1,25,45,0,12.7,none,0,0.0,2023.0,True,True,,31.10000000000001,0.7479740680713127,23.099999999999994,11.499999999999993,1.0,0.0,0,
2023,CAB0377,EMEA-Asia,consortium,2014,9,4,10438.0,3,None,123.4,103.0,35.7,1,25,47,0,14.3,none,0,0.0,2024.0,True,True,,20.400000000000006,0.8346839546191248,10.700000000000003,-34.89999999999999,2.0,0.0,0,
2024,CAB0377,EMEA-Asia,consortium,2014,10,4,10438.0,3,None,123.4,99.9,46.2,1,25,48,0,15.9,none,0,0.0,2025.0,True,True,,23.5,0.8095623987034036,-3.0999999999999943,10.5,1.0,0.0,0,
2025,CAB0377,EMEA-Asia,consortium,2014,11,4,10438.0,3,None,123.4,102.0,69.6,1,25,47,0,17.5,none,0,0.0,2026.0,True,True,,21.400000000000006,0.8265802269043759,2.0999999999999943,23.39999999999999,-1.0,0.0,0,
2021,CAB0378,Indian-Ocean,carrier,2021,0,8,9403.0,4,Malacca,326.9,90.1,61.9,0,25,39,1,63.5,none,0,0.0,2022.0,True,True,,236.79999999999998,0.27561945549097583,,,,,0,
2022,CAB0378,Indian-Ocean,carrier,2021,1,8,9403.0,4,Malacca,326.9,99.1,27.3,0,25,39,1,65.1,none,0,0.0,2023.0,True,True,,227.79999999999998,0.30315081064545735,9.0,-34.599999999999994,0.0,0.0,0,
2023,CAB0378,Indian-Ocean,carrier,2021,2,8,9403.0,4,Malacca,326.9,132.9,51.4,0,25,40,0,46.8,none,0,0.0,2024.0,True,True,,193.99999999999997,0.40654634444784343,33.80000000000001,24.099999999999998,1.0,0.0,0,
2024,CAB0378,Indian-Ocean,carrier,2021,3,8,9403.0,4,Malacca,326.9,154.3,45.4,0,25,41,0,48.4,none,0,0.0,2025.0,True,True,,172.59999999999997,0.4720097889262772,21.400000000000006,-6.0,1.0,0.0,0,
2025,CAB0378,Indian-Ocean,carrier,2021,4,8,9403.0,4,Malacca,326.9,163.5,51.5,0,25,44,0,50.0,none,0,0.0,2026.0,True,True,,163.39999999999998,0.5001529519730805,9.199999999999989,6.100000000000001,3.0,0.0,0,
2015,CAB0379,Indian-Ocean,consortium,2009,6,7,6044.0,3,Bab-el-Mandeb,166.0,101.7,61.6,1,25,31,1,57.1,none,0,0.0,2016.0,True,True,,64.3,0.6126506024096385,,,,,0,
2016,CAB0379,Indian-Ocean,consortium,2009,7,7,6044.0,3,Bab-el-Mandeb,166.0,111.8,65.9,1,25,33,1,58.7,none,0,1.0,2017.0,True,True,,54.2,0.6734939759036145,10.099999999999994,4.300000000000004,2.0,0.0,0,
2017,CAB0379,Indian-Ocean,consortium,2009,8,7,6044.0,3,Bab-el-Mandeb,166.0,125.6,32.7,1,25,33,1,60.3,fishing_anchor,1,0.0,2018.0,True,True,,40.400000000000006,0.7566265060240963,13.799999999999997,-33.2,0.0,0.0,0,
2018,CAB0379,Indian-Ocean,consortium,2009,9,7,6044.0,3,Bab-el-Mandeb,166.0,138.5,87.8,1,25,35,1,61.9,none,0,1.0,2019.0,True,True,,27.5,0.8343373493975904,12.900000000000006,55.099999999999994,2.0,1.0,1,1.0
2019,CAB0379,Indian-Ocean,consortium,2009,10,7,6044.0,3,Bab-el-Mandeb,166.0,140.1,69.9,1,25,35,1,63.5,fishing_anchor,1,0.0,2020.0,True,True,,25.900000000000006,0.8439759036144578,1.5999999999999943,-17.89999999999999,0.0,0.0,1,2.0
2020,CAB0379,Indian-Ocean,consortium,2009,11,7,6044.0,3,Bab-el-Mandeb,166.0,159.9,52.2,1,25,36,1,65.1,none,0,0.0,2021.0,True,True,,6.099999999999994,0.9632530120481928,19.80000000000001,-17.700000000000003,1.0,1.0,2,1.0
2021,CAB0379,Indian-Ocean,consortium,2009,12,7,6044.0,3,Bab-el-Mandeb,166.0,166.0,73.6,1,25,39,1,66.7,none,0,0.0,2022.0,True,True,,0.0,1.0,6.099999999999994,21.39999999999999,3.0,0.0,1,2.0
2022,CAB0379,Indian-Ocean,consortium,2009,13,7,6044.0,3,Bab-el-Mandeb,166.0,166.0,46.4,1,25,39,1,68.3,none,0,0.0,2023.0,True,True,,0.0,1.0,0.0,-27.199999999999996,0.0,0.0,1,3.0
2023,CAB0379,Indian-Ocean,consortium,2009,14,7,6044.0,3,Bab-el-Mandeb,166.0,163.5,60.3,1,25,40,0,50.0,none,0,1.0,2024.0,True,True,,2.5,0.9849397590361446,-2.5,13.899999999999999,1.0,0.0,0,4.0
2024,CAB0379,Indian-Ocean,consortium,2009,15,7,6044.0,3,Bab-el-Mandeb,166.0,166.0,85.5,1,25,41,0,51.6,fishing_anchor,1,0.0,2025.0,True,True,,0.0,1.0,2.5,25.200000000000003,1.0,0.0,0,5.0
2025,CAB0379,Indian-Ocean,consortium,2009,16,7,6044.0,3,Bab-el-Mandeb,166.0,166.0,79.0,1,25,44,0,53.2,none,0,1.0,2026.0,True,True,,0.0,1.0,0.0,-6.5,3.0,1.0,1,1.0
2024,CAB0380,Intra-Asia,consortium,2024,0,24,5230.0,4,Taiwan-Strait,1083.4,242.9,13.2,1,25,75,0,27.8,none,0,0.0,2025.0,True,True,,840.5000000000001,0.22420158759460954,,,,,0,
2025,CAB0380,Intra-Asia,consortium,2024,1,24,5230.0,4,Taiwan-Strait,1083.4,389.0,75.6,1,25,77,0,29.4,none,0,0.0,2026.0,True,True,,694.4000000000001,0.3590548273952372,146.1,62.39999999999999,2.0,0.0,0,
2015,CAB0381,Trans-Pacific,consortium,2009,6,3,11882.0,3,None,71.1,41.3,65.3,1,25,35,1,29.4,none,0,0.0,2016.0,True,True,,29.799999999999997,0.5808720112517581,,,,,0,
2016,CAB0381,Trans-Pacific,consortium,2009,7,3,11882.0,3,None,71.1,50.8,84.4,1,25,37,1,31.0,none,0,0.0,2017.0,True,True,,20.299999999999997,0.7144866385372715,9.5,19.10000000000001,2.0,0.0,0,
2017,CAB0381,Trans-Pacific,consortium,2009,8,3,11882.0,3,None,71.1,51.6,45.5,1,25,38,1,32.5,none,0,0.0,2018.0,True,True,,19.499999999999993,0.7257383966244727,0.8000000000000043,-38.900000000000006,1.0,0.0,0,
2018,CAB0381,Trans-Pacific,consortium,2009,9,3,11882.0,3,None,71.1,53.4,62.2,1,25,39,1,34.1,none,0,0.0,2019.0,True,True,,17.699999999999996,0.7510548523206751,1.7999999999999972,16.700000000000003,1.0,0.0,0,
2019,CAB0381,Trans-Pacific,consortium,2009,10,3,11882.0,3,None,71.1,64.4,31.3,1,25,41,0,15.9,none,0,1.0,2020.0,True,True,,6.699999999999989,0.9057665260196908,11.000000000000007,-30.900000000000002,2.0,0.0,0,
2020,CAB0381,Trans-Pacific,consortium,2009,11,3,11882.0,3,None,71.1,67.3,52.1,1,25,42,0,17.5,fishing_anchor,1,0.0,2021.0,True,True,,3.799999999999997,0.9465541490857947,2.8999999999999915,20.8,1.0,0.0,0,
2021,CAB0381,Trans-Pacific,consortium,2009,12,3,11882.0,3,None,71.1,64.0,53.4,1,25,43,0,19.0,none,0,0.0,2022.0,True,True,,7.099999999999994,0.9001406469760901,-3.299999999999997,1.2999999999999972,1.0,1.0,1,1.0
2022,CAB0381,Trans-Pacific,consortium,2009,13,3,11882.0,3,None,71.1,71.1,66.9,1,25,45,0,20.6,none,0,0.0,2023.0,True,True,,0.0,1.0,7.099999999999994,13.500000000000007,2.0,0.0,1,2.0
2023,CAB0381,Trans-Pacific,consortium,2009,14,3,11882.0,3,None,71.1,71.1,71.1,1,25,47,0,22.2,none,0,1.0,2024.0,True,True,,0.0,1.0,0.0,4.199999999999989,2.0,0.0,1,3.0
2024,CAB0381,Trans-Pacific,consortium,2009,15,3,11882.0,3,None,71.1,71.1,46.3,1,25,49,0,23.8,fishing_anchor,1,0.0,2025.0,True,True,,0.0,1.0,0.0,-24.799999999999997,2.0,0.0,0,4.0
2025,CAB0381,Trans-Pacific,consortium,2009,16,3,11882.0,3,None,71.1,71.1,98.3,1,25,50,0,25.4,none,0,1.0,2026.0,True,True,,0.0,1.0,0.0,52.0,1.0,1.0,1,1.0
2015,CAB0382,Africa-Coastal,consortium,2013,2,9,9099.0,2,None,264.9,112.4,18.0,0,25,36,1,50.8,fishing_anchor,1,0.0,2016.0,True,True,,152.49999999999997,0.424311060777652,,,,,0,
2016,CAB0382,Africa-Coastal,consortium,2013,3,9,9099.0,2,None,264.9,113.1,54.4,0,25,37,1,52.4,none,0,0.0,2017.0,True,True,,151.79999999999998,0.4269535673839185,0.6999999999999886,36.4,1.0,1.0,1,1.0
2017,CAB0382,Africa-Coastal,consortium,2013,4,9,9099.0,2,None,264.9,109.2,30.1,0,25,40,0,34.1,none,0,0.0,2018.0,True,True,,155.7,0.4122310305775765,-3.8999999999999915,-24.299999999999997,3.0,0.0,1,2.0
2018,CAB0382,Africa-Coastal,consortium,2013,5,9,9099.0,2,None,264.9,150.7,30.4,0,25,40,0,35.7,none,0,0.0,2019.0,True,True,,114.19999999999999,0.5688939222348056,41.499999999999986,0.29999999999999716,0.0,0.0,1,3.0
2019,CAB0382,Africa-Coastal,consortium,2013,6,9,9099.0,2,None,264.9,163.2,74.7,0,25,42,0,37.3,none,0,0.0,2020.0,True,True,,101.69999999999999,0.6160815402038505,12.5,44.300000000000004,2.0,0.0,0,4.0
2020,CAB0382,Africa-Coastal,consortium,2013,7,9,9099.0,2,None,264.9,178.5,87.2,0,25,43,0,38.9,none,0,0.0,2021.0,True,True,,86.39999999999998,0.6738391845979615,15.300000000000011,12.5,1.0,0.0,0,5.0
2021,CAB0382,Africa-Coastal,consortium,2013,8,9,9099.0,2,None,264.9,186.2,38.2,0,25,44,0,40.5,none,0,0.0,2022.0,True,True,,78.69999999999999,0.7029067572668932,7.699999999999989,-49.0,1.0,0.0,0,6.0
2022,CAB0382,Africa-Coastal,consortium,2013,9,9,9099.0,2,None,264.9,179.3,59.6,0,25,45,0,42.1,none,0,0.0,2023.0,True,True,,85.59999999999997,0.6768591921479805,-6.899999999999977,21.4,1.0,0.0,0,7.0
2023,CAB0382,Africa-Coastal,consortium,2013,10,9,9099.0,2,None,264.9,226.6,76.8,0,25,47,0,43.7,none,0,0.0,2024.0,True,True,,38.29999999999998,0.8554171385428464,47.29999999999998,17.199999999999996,2.0,0.0,0,8.0
2024,CAB0382,Africa-Coastal,consortium,2013,11,9,9099.0,2,None,264.9,234.0,37.8,0,25,49,0,45.2,none,0,0.0,2025.0,True,True,,30.899999999999977,0.883352208380521,7.400000000000006,-39.0,2.0,0.0,0,9.0
2025,CAB0382,Africa-Coastal,consortium,2013,12,9,9099.0,2,None,264.9,261.5,79.6,0,25,52,0,46.8,none,0,1.0,2026.0,True,True,,3.3999999999999773,0.9871649679124198,27.5,41.8,3.0,0.0,0,10.0
2015,CAB0383,Trans-Atlantic,consortium,2010,5,16,7326.0,2,None,402.3,228.6,47.0,0,25,33,1,55.6,none,0,0.0,2016.0,True,True,,173.70000000000002,0.5682326621923937,,,,,0,
2016,CAB0383,Trans-Atlantic,consortium,2010,6,16,7326.0,2,None,402.3,262.6,46.9,0,25,37,1,57.1,none,0,0.0,2017.0,True,True,,139.7,0.6527467064379816,34.00000000000003,-0.10000000000000142,4.0,0.0,0,
2017,CAB0383,Trans-Atlantic,consortium,2010,7,16,7326.0,2,None,402.3,278.6,45.0,0,25,37,1,58.7,none,0,0.0,2018.0,True,True,,123.69999999999999,0.6925180213770818,16.0,-1.8999999999999986,0.0,0.0,0,
2018,CAB0383,Trans-Atlantic,consortium,2010,8,16,7326.0,2,None,402.3,283.1,63.1,0,25,40,0,40.5,none,0,0.0,2019.0,True,True,,119.19999999999999,0.7037037037037037,4.5,18.1,3.0,0.0,0,
2019,CAB0383,Trans-Atlantic,consortium,2010,9,16,7326.0,2,None,402.3,300.5,43.4,0,25,45,0,42.1,none,0,0.0,2020.0,True,True,,101.80000000000001,0.7469550086999751,17.399999999999977,-19.700000000000003,5.0,0.0,0,
2020,CAB0383,Trans-Atlantic,consortium,2010,10,16,7326.0,2,None,402.3,339.6,76.0,0,25,48,0,43.7,none,0,0.0,2021.0,True,True,,62.69999999999999,0.8441461595824012,39.10000000000002,32.6,3.0,0.0,0,
2021,CAB0383,Trans-Atlantic,consortium,2010,11,16,7326.0,2,None,402.3,378.7,66.7,0,25,50,0,45.2,none,0,0.0,2022.0,True,True,,23.600000000000023,0.9413373104648272,39.099999999999966,-9.299999999999997,2.0,0.0,0,
2022,CAB0383,Trans-Atlantic,consortium,2010,12,16,7326.0,2,None,402.3,357.5,63.8,0,25,51,0,46.8,none,0,0.0,2023.0,True,True,,44.80000000000001,0.8886403181705195,-21.19999999999999,-2.9000000000000057,1.0,0.0,0,
2023,CAB0383,Trans-Atlantic,consortium,2010,13,16,7326.0,2,None,402.3,386.0,53.4,0,25,54,0,48.4,none,0,0.0,2024.0,True,True,,16.30000000000001,0.9594829729057917,28.5,-10.399999999999999,3.0,0.0,0,
2024,CAB0383,Trans-Atlantic,consortium,2010,14,16,7326.0,2,None,402.3,402.3,51.7,0,25,58,0,50.0,none,0,0.0,2025.0,True,True,,0.0,1.0,16.30000000000001,-1.6999999999999957,4.0,0.0,0,
2025,CAB0383,Trans-Atlantic,consortium,2010,15,16,7326.0,2,None,402.3,402.3,39.5,0,25,62,0,51.6,none,0,1.0,2026.0,True,True,,0.0,1.0,0.0,-12.200000000000003,4.0,0.0,0,
2016,CAB0384,Trans-Atlantic,consortium,2016,0,7,5041.0,3,None,236.0,57.9,28.3,0,25,37,1,35.7,none,0,0.0,2017.0,True,True,,178.1,0.24533898305084745,,,,,0,
2017,CAB0384,Trans-Atlantic,consortium,2016,1,7,5041.0,3,None,236.0,63.8,14.3,0,25,37,1,37.3,none,0,0.0,2018.0,True,True,,172.2,0.27033898305084747,5.899999999999999,-14.0,0.0,0.0,0,
2018,CAB0384,Trans-Atlantic,consortium,2016,2,7,5041.0,3,None,236.0,72.4,68.2,0,25,40,0,19.0,none,0,0.0,2019.0,True,True,,163.6,0.3067796610169492,8.600000000000009,53.900000000000006,3.0,0.0,0,
2019,CAB0384,Trans-Atlantic,consortium,2016,3,7,5041.0,3,None,236.0,91.5,22.1,0,25,45,0,20.6,none,0,0.0,2020.0,True,True,,144.5,0.3877118644067797,19.099999999999994,-46.1,5.0,0.0,0,
2020,CAB0384,Trans-Atlantic,consortium,2016,4,7,5041.0,3,None,236.0,113.9,82.2,0,25,48,0,22.2,none,0,1.0,2021.0,True,True,,122.1,0.4826271186440678,22.400000000000006,60.1,3.0,0.0,0,
2021,CAB0384,Trans-Atlantic,consortium,2016,5,7,5041.0,3,None,236.0,110.0,58.6,0,25,50,0,23.8,fishing_anchor,1,1.0,2022.0,True,True,,126.0,0.4661016949152542,-3.9000000000000057,-23.6,2.0,0.0,0,
2022,CAB0384,Trans-Atlantic,consortium,2016,6,7,5041.0,3,None,236.0,145.8,35.5,0,25,51,0,25.4,fishing_anchor,1,0.0,2023.0,True,True,,90.19999999999999,0.6177966101694916,35.80000000000001,-23.1,1.0,1.0,1,1.0
2023,CAB0384,Trans-Atlantic,consortium,2016,7,7,5041.0,3,None,236.0,159.1,65.0,0,25,54,0,27.0,none,0,0.0,2024.0,True,True,,76.9,0.6741525423728814,13.299999999999983,29.5,3.0,1.0,2,1.0
2024,CAB0384,Trans-Atlantic,consortium,2016,8,7,5041.0,3,None,236.0,160.4,26.2,0,25,58,0,28.6,none,0,0.0,2025.0,True,True,,75.6,0.6796610169491526,1.3000000000000114,-38.8,4.0,0.0,2,2.0
2025,CAB0384,Trans-Atlantic,consortium,2016,9,7,5041.0,3,None,236.0,169.9,100.0,0,25,62,0,30.2,none,0,0.0,2026.0,True,True,,66.1,0.7199152542372882,9.5,73.8,4.0,0.0,1,3.0
2015,CAB0385,Intra-Europe,consortium,2008,7,15,2629.0,10,None,334.3,231.0,45.8,0,25,41,0,27.0,none,0,0.0,2016.0,True,True,,103.30000000000001,0.6909961112772958,,,,,0,
2016,CAB0385,Intra-Europe,consortium,2008,8,15,2629.0,10,None,334.3,234.0,66.5,0,25,42,0,28.6,none,0,1.0,2017.0,True,True,,100.30000000000001,0.6999700867484295,3.0,20.700000000000003,1.0,0.0,0,
2017,CAB0385,Intra-Europe,consortium,2008,9,15,2629.0,10,None,334.3,264.2,32.4,0,25,44,0,30.2,fishing_anchor,1,0.0,2018.0,True,True,,70.10000000000002,0.7903081064911756,30.19999999999999,-34.1,2.0,0.0,0,
2018,CAB0385,Intra-Europe,consortium,2008,10,15,2629.0,10,None,334.3,261.8,45.7,0,25,45,0,31.7,none,0,0.0,2019.0,True,True,,72.5,0.7831289261142687,-2.3999999999999773,13.300000000000004,1.0,1.0,1,1.0
2019,CAB0385,Intra-Europe,consortium,2008,11,15,2629.0,10,None,334.3,274.0,30.5,0,25,47,0,33.3,none,0,1.0,2020.0,True,True,,60.30000000000001,0.8196230930302123,12.199999999999989,-15.200000000000003,2.0,0.0,1,2.0
2020,CAB0385,Intra-Europe,consortium,2008,12,15,2629.0,10,None,334.3,310.4,45.7,0,25,49,0,34.9,suspected_external,1,1.0,2021.0,True,True,,23.900000000000034,0.9285073287466347,36.39999999999998,15.200000000000003,2.0,0.0,1,3.0
2021,CAB0385,Intra-Europe,consortium,2008,13,15,2629.0,10,None,334.3,334.3,86.1,0,25,49,0,36.5,natural_hazard,1,0.0,2022.0,True,True,,0.0,1.0,23.900000000000034,40.39999999999999,0.0,1.0,1,1.0
2022,CAB0385,Intra-Europe,consortium,2008,14,15,2629.0,10,None,334.3,334.3,61.1,0,25,52,0,38.1,none,0,0.0,2023.0,True,True,,0.0,1.0,0.0,-24.999999999999993,3.0,1.0,2,1.0
2023,CAB0385,Intra-Europe,consortium,2008,15,15,2629.0,10,None,334.3,334.3,85.7,0,25,53,0,39.7,none,0,0.0,2024.0,True,True,,0.0,1.0,0.0,24.6,1.0,0.0,2,2.0
2024,CAB0385,Intra-Europe,consortium,2008,16,15,2629.0,10,None,334.3,334.3,100.0,0,25,53,0,41.3,none,0,0.0,2025.0,True,True,,0.0,1.0,0.0,14.299999999999997,0.0,0.0,1,3.0
2025,CAB0385,Intra-Europe,consortium,2008,17,15,2629.0,10,None,334.3,334.3,37.4,0,25,58,0,42.9,none,0,0.0,2026.0,True,True,,0.0,1.0,0.0,-62.6,5.0,0.0,0,4.0
2023,CAB0386,EMEA-Asia,consortium,2023,0,11,10366.0,5,Suez,480.9,139.4,10.0,1,25,47,0,27.8,none,0,0.0,2024.0,True,True,,341.5,0.2898731545019755,,,,,0,
2024,CAB0386,EMEA-Asia,consortium,2023,1,11,10366.0,5,Suez,480.9,170.5,11.5,1,25,48,0,29.4,none,0,1.0,2025.0,True,True,,310.4,0.35454356415055105,31.099999999999994,1.5,1.0,0.0,0,
2025,CAB0386,EMEA-Asia,consortium,2023,2,11,10366.0,5,Suez,480.9,147.4,59.4,1,25,47,0,31.0,suspected_external,1,0.0,2026.0,True,True,,333.5,0.3065086296527345,-23.099999999999994,47.9,-1.0,0.0,0,
2018,CAB0387,Indian-Ocean,hyperscaler,2018,0,21,10736.0,7,None,768.0,180.3,60.2,0,25,35,1,35.7,none,0,1.0,2019.0,True,True,,587.7,0.234765625,,,,,0,
2019,CAB0387,Indian-Ocean,hyperscaler,2018,1,21,10736.0,7,None,768.0,250.4,70.0,0,25,35,1,37.3,fishing_anchor,1,1.0,2020.0,True,True,,517.6,0.3260416666666667,70.1,9.799999999999997,0.0,0.0,0,
2020,CAB0387,Indian-Ocean,hyperscaler,2018,2,21,10736.0,7,None,768.0,306.7,78.2,0,25,36,1,38.9,fishing_anchor,1,0.0,2021.0,True,True,,461.3,0.39934895833333334,56.29999999999998,8.200000000000003,1.0,1.0,1,1.0
